src_ip,dst_ip,query_name,transaction_id,rcode,ttl,packet_size,time_taken,query_length,response_length,src_port,dst_port,query_type,anomaly_label,entropy,response_code_category,query_volume,geo_region,response_code_ratio
1.1.1.1,1.1.1.1,openai.com,0,No Error,60,97,0.072480951074912,10,97,53,53,TXT,Normal,1,No Error,0,Global,2.849557522123894
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,53,120,0.10998122024565948,16,120,53,53,TXT,Normal,1,Error,0,Global,2.848157248157248
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,121,148,0.11792487411955874,19,148,53,53,A,Normal,1,Error,0,US,2.848648648648649
8.8.4.4,8.8.4.4,my.site.info,9046,REFUSED,50000,100,4.043567303089922,14,100,53,53,TXT,Anomalous,4,Error,0,US,2.849140049140049
8.8.4.4,8.8.4.4,example.com,33481,SERVFAIL,50000,429,3.874962896585121,221,429,53,53,TXT,Anomalous,4,Error,0,US,2.849140049140049
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,54,141,0.01613787524276422,19,141,53,53,TXT,Normal,1,Error,0,Global,2.8496314496314494
8.8.4.4,8.8.4.4,google.com,2,SERVFAIL,50000,158,2.4132537925752393,166,158,53,53,MX,Anomalous,1,Error,0,US,2.85012285012285
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,113,132,-0.00674496376116554,8,132,53,53,TXT,Normal,1,Error,0,US,2.8506142506142504
8.8.4.4,8.8.4.4,subdomain.google.com,3693,SERVFAIL,1,425,4.328177952905732,178,425,53,53,MX,Anomalous,3,Error,0,US,2.851105651105651
8.8.4.4,8.8.4.4,openai.com,53148,SERVFAIL,1,228,3.5517861433886493,99,228,53,53,TXT,Anomalous,5,Error,0,US,2.8515970515970515
1.1.1.1,1.1.1.1,google.com,0,No Error,51,67,0.13700427318930278,10,67,53,53,AAAA,Normal,1,No Error,0,Global,2.852088452088452
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,118,123,0.0762914740113471,20,123,53,53,TXT,Normal,1,Error,0,US,2.850687622789784
8.8.4.4,8.8.4.4,my.site.info,57547,REFUSED,1,129,3.492787977606711,248,129,53,53,MX,Anomalous,3,Error,0,US,2.851178781925344
8.8.8.8,8.8.8.8,subdomain.google.com,16303,SERVFAIL,50000,14,4.917495079645955,161,14,53,53,AAAA,Anomalous,4,Error,0,US,2.851178781925344
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,52,109,0.059286073275434364,12,109,53,53,AAAA,Normal,1,Error,0,Global,2.8516699410609037
8.8.4.4,8.8.4.4,test.example.org,58889,REFUSED,1,469,3.3895467043493412,149,469,53,53,A,Anomalous,3,Error,0,US,2.8521611001964637
8.8.8.8,8.8.8.8,google.com,0,No Error,99,73,0.023582903326276217,10,73,53,53,TXT,Normal,1,No Error,0,US,2.8521611001964637
1.1.1.1,1.1.1.1,google.com,35530,NXDOMAIN,50000,157,3.534691724070889,170,157,53,53,MX,Anomalous,3,Error,0,Global,2.8507609229258715
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,114,139,-0.012948445247722595,19,139,53,53,AAAA,Normal,1,Error,0,US,2.8512518409425627
8.8.4.4,8.8.4.4,openai.com,0,No Error,112,93,0.045692172916463034,10,93,53,53,TXT,Normal,1,No Error,0,US,2.851742758959254
1.1.1.1,1.1.1.1,google.com,0,No Error,56,67,0.1386018493620755,10,67,53,53,AAAA,Normal,1,No Error,0,Global,2.850343473994112
8.8.8.8,8.8.8.8,google.com,0,No Error,104,80,0.07073334696058939,10,80,53,53,TXT,Normal,1,No Error,0,US,2.848945561549779
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,118,113,-0.01560354915928358,16,113,53,53,TXT,Normal,1,Error,0,US,2.8475490196078432
1.1.1.1,1.1.1.1,example.com,42903,REFUSED,50000,497,3.580520275353511,196,497,53,53,MX,Anomalous,5,Error,0,Global,2.8480392156862746
8.8.4.4,8.8.4.4,nonexistent.example,27227,SERVFAIL,50000,409,2.580464631579333,77,409,53,53,MX,Anomalous,2,Error,0,US,2.8480392156862746
1.1.1.1,1.1.1.1,rare.tld,3212,SERVFAIL,50000,359,3.9229805177235546,138,359,53,53,TXT,Anomalous,3,Error,0,Global,2.848529411764706
8.8.4.4,8.8.4.4,openai.com,38801,REFUSED,1,423,4.480184895545644,200,423,53,53,A,Anomalous,4,Error,0,US,2.8490196078431373
8.8.4.4,8.8.4.4,openai.com,4034,NXDOMAIN,50000,311,3.616349106964378,161,311,53,53,AAAA,Anomalous,3,Error,0,US,2.8490196078431373
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,59,137,0.10704661413267988,19,137,53,53,AAAA,Normal,1,Error,0,Global,2.8495098039215687
8.8.8.8,8.8.8.8,google.com,0,No Error,121,75,0.06991557665438856,10,75,53,53,MX,Normal,1,No Error,0,US,2.85
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,100,101,0.041734931092457225,12,101,53,53,MX,Normal,1,Error,0,US,2.8486036256736895
1.1.1.1,1.1.1.1,example.com,0,No Error,55,80,0.12749131090877477,11,80,53,53,TXT,Normal,1,No Error,0,Global,2.849093581577658
8.8.4.4,8.8.4.4,rare.tld,2941,SERVFAIL,1,21,4.0326012348173865,98,21,53,53,AAAA,Anomalous,4,Error,0,US,2.84769833496572
1.1.1.1,1.1.1.1,rare.tld,35920,REFUSED,50000,241,3.397197216154926,219,241,53,53,A,Anomalous,5,Error,0,Global,2.8481880509304602
8.8.4.4,8.8.4.4,google.com,12478,REFUSED,50000,439,4.83171272685379,145,439,53,53,AAAA,Anomalous,5,Error,0,US,2.8481880509304602
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,118,116,0.13476852077734322,20,116,53,53,A,Normal,1,Error,0,US,2.8481880509304602
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,117,110,0.06760054140117722,20,110,53,53,TXT,Normal,1,Error,0,US,2.8486777668952006
8.8.4.4,8.8.4.4,google.com,0,No Error,115,70,0.03887686250654078,10,70,53,53,TXT,Normal,1,No Error,0,US,2.8491674828599414
8.8.4.4,8.8.4.4,google.com,0,No Error,118,64,0.06583671147032637,10,64,53,53,TXT,Normal,1,No Error,0,US,2.847772883015174
8.8.8.8,8.8.8.8,example.com,25686,NXDOMAIN,50000,345,2.756462432683264,80,345,53,53,AAAA,Anomalous,4,Error,0,US,2.8463796477495107
8.8.8.8,8.8.8.8,example.com,0,No Error,105,70,0.05144287683884126,11,70,53,53,A,Normal,1,No Error,0,US,2.8468688845401173
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,121,120,0.001581776812320676,8,120,53,53,MX,Normal,1,Error,0,US,2.845476772616137
8.8.4.4,8.8.4.4,openai.com,0,No Error,119,78,0.09733141544258483,10,78,53,53,AAAA,Normal,1,No Error,0,US,2.845965770171149
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,53,114,0.11817578145190663,12,114,53,53,TXT,Normal,1,Error,0,Global,2.844574780058651
1.1.1.1,1.1.1.1,test.example.org,16929,NXDOMAIN,1,47,3.4755376641255746,76,47,53,53,TXT,Anomalous,4,Error,0,Global,2.845063538611926
1.1.1.1,1.1.1.1,google.com,25751,SERVFAIL,50000,375,2.9120681004896545,179,375,53,53,TXT,Anomalous,4,Error,0,Global,2.8455522971652005
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,113,133,0.02488921925732126,8,133,53,53,A,Normal,1,Error,0,US,2.846041055718475
8.8.8.8,8.8.8.8,google.com,0,No Error,99,62,-0.006512114128898239,10,62,53,53,MX,Normal,1,No Error,0,US,2.84652981427175
1.1.1.1,1.1.1.1,example.com,0,No Error,59,73,0.11330704190487542,11,73,53,53,AAAA,Normal,1,No Error,0,Global,2.8451392281387395
1.1.1.1,1.1.1.1,test.example.org,60029,SERVFAIL,1,454,4.452044553055382,113,454,53,53,TXT,Anomalous,4,Error,0,Global,2.84375
8.8.8.8,8.8.8.8,openai.com,0,No Error,112,83,0.006809881376594683,10,83,53,53,AAAA,Normal,1,No Error,0,US,2.84423828125
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,114,132,0.02315786567977298,8,132,53,53,TXT,Normal,1,Error,0,US,2.8428501708150318
8.8.8.8,8.8.8.8,nonexistent.example,54280,SERVFAIL,50000,356,3.9617260227170794,162,356,53,53,AAAA,Anomalous,5,Error,0,US,2.843338213762811
1.1.1.1,1.1.1.1,example.com,0,No Error,58,65,0.12747877437164346,11,65,53,53,A,Normal,1,No Error,0,Global,2.8438262567105905
1.1.1.1,1.1.1.1,my.site.info,36378,SERVFAIL,50000,271,3.0110929174173924,100,271,53,53,TXT,Anomalous,4,Error,0,Global,2.8424390243902438
8.8.4.4,8.8.4.4,nonexistent.example,6168,REFUSED,50000,268,3.0992576785933634,135,268,53,53,A,Anomalous,3,Error,0,US,2.8429268292682925
1.1.1.1,1.1.1.1,subdomain.google.com,38130,SERVFAIL,1,229,3.677047750571944,56,229,53,53,A,Anomalous,4,Error,0,Global,2.8429268292682925
8.8.4.4,8.8.4.4,nonexistent.example,21956,REFUSED,1,69,3.6339850741980424,39,69,53,53,A,Anomalous,5,Error,0,US,2.8434146341463413
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,114,133,0.17570722877715036,8,133,53,53,AAAA,Normal,1,Error,0,US,2.8434146341463413
8.8.4.4,8.8.4.4,rare.tld,40197,SERVFAIL,50000,444,2.702957220688898,195,444,53,53,A,Anomalous,5,Error,0,US,2.84390243902439
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,118,98,0.10228593795425492,12,98,53,53,TXT,Normal,1,Error,0,US,2.844390243902439
1.1.1.1,1.1.1.1,nonexistent.example,5227,SERVFAIL,50000,387,3.083508441798042,35,387,53,53,A,Anomalous,3,Error,0,Global,2.8448780487804877
8.8.4.4,8.8.4.4,example.com,38912,REFUSED,50000,195,3.2040558891187705,68,195,53,53,TXT,Anomalous,5,Error,0,US,2.8453658536585364
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,52,122,0.09094320488234459,16,122,53,53,MX,Normal,1,Error,0,Global,2.8453658536585364
1.1.1.1,1.1.1.1,google.com,36495,SERVFAIL,1,506,2.7784156195849725,204,506,53,53,MX,Anomalous,5,Error,0,Global,2.8458536585365852
8.8.8.8,8.8.8.8,example.com,0,No Error,102,66,0.04732403403589559,11,66,53,53,MX,Normal,1,No Error,0,US,2.846341463414634
1.1.1.1,1.1.1.1,example.com,0,No Error,53,72,0.009394985316913095,11,72,53,53,MX,Normal,1,No Error,0,Global,2.8449536811311553
8.8.4.4,8.8.4.4,my.site.info,53505,SERVFAIL,1,336,3.320505531185356,191,336,53,53,A,Anomalous,3,Error,0,US,2.8435672514619883
8.8.8.8,8.8.8.8,example.com,0,No Error,114,81,0.009274360417174249,11,81,53,53,AAAA,Normal,1,No Error,0,US,2.844054580896686
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,60,119,0.10325645584466872,8,119,53,53,AAAA,Normal,1,Error,0,Global,2.842669264490989
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,118,109,0.13611912316991281,20,109,53,53,MX,Normal,1,Error,0,US,2.8431563565513884
8.8.8.8,8.8.8.8,google.com,0,No Error,117,75,0.16554022824972686,10,75,53,53,AAAA,Normal,1,No Error,0,US,2.8436434486117874
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,100,131,0.0001836990324786264,8,131,53,53,TXT,Normal,1,Error,0,US,2.842259006815969
8.8.4.4,8.8.4.4,example.com,0,No Error,113,68,0.031012193939155733,11,68,53,53,TXT,Normal,1,No Error,0,US,2.8427458617332033
8.8.8.8,8.8.8.8,test.example.org,31210,NXDOMAIN,50000,68,3.726112675008652,93,68,53,53,TXT,Anomalous,4,Error,0,US,2.841362530413625
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,59,113,-0.008140612087393195,16,113,53,53,A,Normal,1,Error,0,Global,2.8418491484184916
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,118,119,0.16892407504158063,16,119,53,53,MX,Normal,1,Error,0,US,2.8423357664233575
1.1.1.1,1.1.1.1,nonexistent.example,51258,REFUSED,50000,254,4.593061966910538,11,254,53,53,TXT,Anomalous,4,Error,0,Global,2.842822384428224
1.1.1.1,1.1.1.1,openai.com,5837,REFUSED,1,105,3.293283758392513,252,105,53,53,MX,Anomalous,4,Error,0,Global,2.842822384428224
8.8.8.8,8.8.8.8,test.example.org,8493,REFUSED,1,380,4.117334298477927,90,380,53,53,A,Anomalous,4,Error,0,US,2.842822384428224
1.1.1.1,1.1.1.1,example.com,0,No Error,59,74,0.0014772097631817263,11,74,53,53,MX,Normal,1,No Error,0,Global,2.842822384428224
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,100,106,0.16519924489851612,16,106,53,53,MX,Normal,1,Error,0,US,2.8414396887159534
8.8.8.8,8.8.8.8,example.com,0,No Error,99,77,0.13462798236588738,11,77,53,53,AAAA,Normal,1,No Error,0,US,2.8419260700389106
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,58,108,0.07377658186664152,12,108,53,53,TXT,Normal,1,Error,0,Global,2.840544482255712
8.8.4.4,8.8.4.4,subdomain.google.com,21836,SERVFAIL,50000,55,4.803986049469462,119,55,53,53,MX,Anomalous,5,Error,0,US,2.8410306271268837
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,104,120,0.08452559054964222,20,120,53,53,A,Normal,1,Error,0,US,2.8415167719980556
8.8.8.8,8.8.8.8,nonexistent.example,41270,REFUSED,50000,205,3.7365957724679366,17,205,53,53,MX,Anomalous,5,Error,0,US,2.842002916869227
8.8.4.4,8.8.4.4,google.com,0,No Error,116,81,-0.013762115894554408,10,81,53,53,MX,Normal,1,No Error,0,US,2.842002916869227
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,106,119,-0.02907485350931234,8,119,53,53,TXT,Normal,1,Error,0,US,2.8406219630709426
8.8.8.8,8.8.8.8,example.com,19724,REFUSED,50000,15,3.89478334651756,249,15,53,53,TXT,Anomalous,5,Error,0,US,2.8411078717201166
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,59,136,0.07621726101031216,8,136,53,53,A,Normal,1,Error,0,Global,2.8411078717201166
8.8.4.4,8.8.4.4,example.com,0,No Error,118,64,0.02387114776286578,11,64,53,53,AAAA,Normal,1,No Error,0,US,2.8415937803692906
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,60,144,0.1581701946586873,19,144,53,53,TXT,Normal,1,Error,0,Global,2.840213695968917
1.1.1.1,1.1.1.1,nonexistent.example,55615,NXDOMAIN,1,75,4.094465984983486,233,75,53,53,AAAA,Anomalous,3,Error,0,Global,2.8406993686255464
8.8.4.4,8.8.4.4,openai.com,35702,NXDOMAIN,1,251,3.3816609400266,34,251,53,53,AAAA,Anomalous,5,Error,0,US,2.8411850412821757
1.1.1.1,1.1.1.1,example.com,0,No Error,52,64,0.11458197551532565,11,64,53,53,TXT,Normal,1,No Error,0,Global,2.841670713938805
1.1.1.1,1.1.1.1,my.site.info,12122,NXDOMAIN,1,483,4.266547960728284,245,483,53,53,AAAA,Anomalous,2,Error,0,Global,2.8402912621359224
8.8.4.4,8.8.4.4,openai.com,31520,SERVFAIL,1,290,2.1087197161180002,15,290,53,53,TXT,Anomalous,5,Error,0,US,2.840776699029126
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,120,111,0.15035771662930938,20,111,53,53,AAAA,Normal,1,Error,0,US,2.8412621359223302
8.8.4.4,8.8.4.4,test.example.org,42392,REFUSED,50000,184,3.2600093352474335,2,184,53,53,TXT,Anomalous,4,Error,0,US,2.841747572815534
8.8.4.4,8.8.4.4,openai.com,21599,REFUSED,50000,65,3.8634989460911044,194,65,53,53,A,Anomalous,4,Error,0,US,2.841747572815534
8.8.4.4,8.8.4.4,rare.tld,8072,SERVFAIL,1,453,3.241164433788617,180,453,53,53,MX,Anomalous,4,Error,0,US,2.841747572815534
8.8.8.8,8.8.8.8,openai.com,12284,SERVFAIL,50000,128,3.5558370037108684,85,128,53,53,MX,Anomalous,4,Error,0,US,2.842233009708738
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,104,125,0.02799372979705852,20,125,53,53,MX,Normal,1,Error,0,US,2.8427184466019417
8.8.8.8,8.8.8.8,google.com,0,No Error,111,62,-0.02686323076437723,10,62,53,53,MX,Normal,1,No Error,0,US,2.8432038834951454
1.1.1.1,1.1.1.1,google.com,0,No Error,56,82,0.00279922858402621,10,82,53,53,A,Normal,1,No Error,0,Global,2.8418243571082
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,114,131,0.1209100496817272,19,131,53,53,AAAA,Normal,1,Error,0,US,2.840446168768186
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,115,121,0.09617989148440736,16,121,53,53,MX,Normal,1,Error,0,US,2.8409311348205626
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,51,136,0.0667944174850402,19,136,53,53,TXT,Normal,1,Error,0,Global,2.841416100872939
8.8.4.4,8.8.4.4,openai.com,0,No Error,112,80,0.10540724875424654,10,80,53,53,AAAA,Normal,1,No Error,0,US,2.841901066925315
8.8.4.4,8.8.4.4,openai.com,0,No Error,110,89,0.09960215322304097,10,89,53,53,AAAA,Normal,1,No Error,0,US,2.840523509452254
1.1.1.1,1.1.1.1,google.com,0,No Error,51,76,-0.026704635301129084,10,76,53,53,MX,Normal,1,No Error,0,Global,2.8391472868217056
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,104,113,0.15856887058273858,12,113,53,53,A,Normal,1,Error,0,US,2.837772397094431
8.8.4.4,8.8.4.4,google.com,0,No Error,119,72,-0.0008200846811809714,10,72,53,53,A,Normal,1,No Error,0,US,2.8382566585956415
8.8.8.8,8.8.8.8,example.com,0,No Error,115,65,0.13085270516467062,11,65,53,53,AAAA,Normal,1,No Error,0,US,2.8368828654404648
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,110,137,0.05971362211022306,19,137,53,53,TXT,Normal,1,Error,0,US,2.8355104015481376
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,119,134,0.06169440964811031,8,134,53,53,A,Normal,1,Error,0,US,2.8359941944847606
1.1.1.1,1.1.1.1,subdomain.google.com,15295,SERVFAIL,1,230,3.7440815708418995,149,230,53,53,AAAA,Anomalous,4,Error,0,Global,2.8364779874213837
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,117,122,0.013788829497739186,20,122,53,53,TXT,Normal,1,Error,0,US,2.8369617803580067
8.8.8.8,8.8.8.8,my.site.info,57340,REFUSED,1,174,2.5035325450212826,16,174,53,53,TXT,Anomalous,5,Error,0,US,2.8374455732946298
8.8.4.4,8.8.4.4,example.com,0,No Error,120,77,0.08746212960215868,11,77,53,53,MX,Normal,1,No Error,0,US,2.8374455732946298
8.8.4.4,8.8.4.4,example.com,0,No Error,115,80,0.06819670250889127,11,80,53,53,A,Normal,1,No Error,0,US,2.836073500967118
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,119,134,0.11640711416564989,19,134,53,53,MX,Normal,1,Error,0,US,2.834702754954084
unknown,8.8.8.8,nonexistent.example,24682,No Error,7,55,1.9650657855792308,19,0,4782,53,A,Normal,4,No Error,0,US,2.835186080231996
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,100,143,0.09309327390294161,16,143,53,53,TXT,Normal,1,Error,0,US,2.833816425120773
8.8.8.8,8.8.8.8,example.com,0,NXDOMAIN,113,117,-0.025975433071113996,11,117,53,53,TXT,Normal,1,Error,0,US,2.8342995169082124
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,52,125,-0.03131906621553285,16,125,53,53,A,Normal,1,Error,0,Global,2.8347826086956522
8.8.4.4,8.8.4.4,openai.com,0,No Error,114,98,0.038353187866066424,10,98,53,53,MX,Normal,1,No Error,0,US,2.8352657004830917
1.1.1.1,1.1.1.1,subdomain.google.com,7864,NXDOMAIN,1,29,3.4646566051908634,222,29,53,53,MX,Anomalous,4,Error,0,Global,2.833896668276195
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,58,146,0.09582616086831525,19,146,53,53,AAAA,Normal,1,Error,0,Global,2.834379526798648
8.8.8.8,8.8.8.8,openai.com,0,No Error,109,84,-0.02364229354012673,10,84,53,53,AAAA,Normal,1,No Error,0,US,2.834862385321101
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,111,138,0.0024708339171545662,8,138,53,53,A,Normal,1,Error,0,US,2.8334942084942085
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,100,118,0.09755081197205784,12,118,53,53,TXT,Normal,1,Error,0,US,2.833976833976834
8.8.4.4,8.8.4.4,openai.com,0,No Error,113,84,0.08649660396183181,10,84,53,53,TXT,Normal,1,No Error,0,US,2.8344594594594597
8.8.4.4,8.8.4.4,google.com,9432,REFUSED,50000,442,4.366016160954334,59,442,53,53,TXT,Anomalous,4,Error,0,US,2.8330921369995177
1.1.1.1,1.1.1.1,example.com,0,No Error,51,74,-0.016905672991327003,11,74,53,53,MX,Normal,1,No Error,0,Global,2.8330921369995177
8.8.4.4,8.8.4.4,test.example.org,17078,SERVFAIL,1,319,4.253461421704183,188,319,53,53,AAAA,Anomalous,4,Error,0,US,2.8317261330761814
8.8.4.4,8.8.4.4,google.com,15781,NXDOMAIN,50000,401,3.9822742301433443,73,401,53,53,MX,Anomalous,4,Error,0,US,2.832208293153327
1.1.1.1,1.1.1.1,example.com,0,No Error,55,79,-0.014580633615534522,11,79,53,53,TXT,Normal,1,No Error,0,Global,2.8326904532304726
1.1.1.1,1.1.1.1,google.com,0,No Error,57,73,0.15788754755617518,10,73,53,53,AAAA,Normal,1,No Error,0,Global,2.8313253012048194
8.8.4.4,8.8.4.4,openai.com,0,No Error,118,79,0.0663725204142646,10,79,53,53,A,Normal,1,No Error,0,US,2.829961464354528
8.8.8.8,8.8.8.8,test.example.org,3948,SERVFAIL,1,487,2.338426525701282,60,487,53,53,A,Anomalous,4,Error,0,US,2.828598940779971
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,58,123,0.06659675908227143,20,123,53,53,A,Normal,1,Error,0,Global,2.8290804044294657
8.8.8.8,8.8.8.8,nonexistent.example,31935,REFUSED,50000,195,4.075976220935708,255,195,53,53,A,Anomalous,4,Error,0,US,2.82956186807896
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,56,106,-0.01194266768932778,16,106,53,53,AAAA,Normal,1,Error,0,Global,2.82956186807896
8.8.8.8,8.8.8.8,rare.tld,34170,NXDOMAIN,1,478,4.782768211584269,149,478,53,53,A,Anomalous,5,Error,0,US,2.8300433317284543
8.8.8.8,8.8.8.8,subdomain.google.com,16508,SERVFAIL,50000,336,3.3181230365563406,31,336,53,53,TXT,Anomalous,5,Error,0,US,2.830524795377949
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,116,131,0.06569161779669466,8,131,53,53,MX,Normal,1,Error,0,US,2.8310062590274434
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,102,130,-0.007822429684721757,19,130,53,53,A,Normal,1,Error,0,US,2.831487722676938
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,55,148,0.07242862052208072,19,148,53,53,MX,Normal,1,Error,0,Global,2.8319691863264325
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,116,106,0.030659410159565366,16,106,53,53,A,Normal,1,Error,0,US,2.832450649975927
8.8.4.4,8.8.4.4,example.com,0,No Error,118,70,-0.0038618686661789775,11,70,53,53,A,Normal,1,No Error,0,US,2.832932113625421
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,53,127,0.08763071042815125,8,127,53,53,AAAA,Normal,1,Error,0,Global,2.8315688161693937
8.8.8.8,8.8.8.8,openai.com,0,No Error,108,79,0.16245183136727254,10,79,53,53,TXT,Normal,1,No Error,0,US,2.8320500481231954
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,53,122,0.05085366170656716,8,122,53,53,TXT,Normal,1,Error,0,Global,2.8306878306878307
8.8.8.8,8.8.8.8,test.example.org,60226,SERVFAIL,1,72,2.7953470074746374,207,72,53,53,A,Anomalous,3,Error,0,US,2.831168831168831
1.1.1.1,1.1.1.1,openai.com,0,No Error,53,86,0.05951218838198802,10,86,53,53,MX,Normal,1,No Error,0,Global,2.8316498316498318
8.8.8.8,8.8.8.8,google.com,22896,SERVFAIL,1,316,2.193613957124214,211,316,53,53,MX,Anomalous,4,Error,0,US,2.8302884615384616
8.8.8.8,8.8.8.8,subdomain.google.com,53861,REFUSED,1,4,4.131692273662644,6,4,53,53,TXT,Anomalous,5,Error,0,US,2.830769230769231
8.8.8.8,8.8.8.8,my.site.info,1782,SERVFAIL,1,29,4.453582928537822,189,29,53,53,MX,Anomalous,4,Error,0,US,2.830769230769231
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,121,0.004813550170683252,20,121,53,53,AAAA,Normal,1,Error,0,Global,2.83125
1.1.1.1,1.1.1.1,nonexistent.example,6274,NXDOMAIN,1,494,4.067534073548485,159,494,53,53,AAAA,Anomalous,4,Error,0,Global,2.831730769230769
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,120,101,0.02059154897244761,12,101,53,53,A,Normal,1,Error,0,US,2.8322115384615385
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,116,114,0.11003041898345253,20,114,53,53,AAAA,Normal,1,Error,0,US,2.832692307692308
8.8.4.4,8.8.4.4,subdomain.google.com,9893,REFUSED,1,13,3.8745065118622706,126,13,53,53,MX,Anomalous,3,Error,0,US,2.8331730769230767
8.8.4.4,8.8.4.4,example.com,42973,SERVFAIL,1,39,2.2168065575640865,120,39,53,53,AAAA,Anomalous,5,Error,0,US,2.8331730769230767
8.8.4.4,8.8.4.4,test.example.org,22331,SERVFAIL,50000,491,4.447221821614886,148,491,53,53,TXT,Anomalous,3,Error,0,US,2.833653846153846
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,53,99,-0.022553235410992883,12,99,53,53,TXT,Normal,1,Error,0,Global,2.8341346153846154
8.8.4.4,8.8.4.4,my.site.info,15496,NXDOMAIN,50000,185,2.561017223315155,250,185,53,53,TXT,Anomalous,5,Error,0,US,2.8346153846153848
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,113,112,0.008548870023476096,20,112,53,53,A,Normal,1,Error,0,US,2.8350961538461537
8.8.4.4,8.8.4.4,example.com,46060,REFUSED,1,477,4.4919611580522405,29,477,53,53,MX,Anomalous,3,Error,0,US,2.835576923076923
8.8.4.4,8.8.4.4,rare.tld,51007,REFUSED,1,322,4.500760872146226,121,322,53,53,MX,Anomalous,4,Error,0,US,2.835576923076923
1.1.1.1,1.1.1.1,openai.com,50453,NXDOMAIN,50000,446,4.100960802563272,218,446,53,53,AAAA,Anomalous,4,Error,0,Global,2.835576923076923
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,56,104,-0.021755646805847795,12,104,53,53,AAAA,Normal,1,Error,0,Global,2.8360576923076923
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,59,131,0.13897382392597912,8,131,53,53,A,Normal,1,Error,0,Global,2.8365384615384617
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,57,131,0.1581208555997766,8,131,53,53,AAAA,Normal,1,Error,0,Global,2.8370192307692306
